Session,Subject,GovStructure,Game,interactionDraw,interaction,Period,Partnership,Profit,Matchpay,Finished,Choice,Terminator,PartnerChoice.Poc,PTc,gplay,simplay,Age,Gender
15,6,3-Exit cost,CG,2,4,12,1,6.5,78,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,2,1,1,6.5,6.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,14,6,6.5,91,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,20,3,6.5,130,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,20,5,6.5,130,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,12,6,6.5,78,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,18,5,6.5,117,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,6,6,6.5,39,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,18,6,6.5,117,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,19,6,6.5,123.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,16,6,6.5,104,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,19,5,6.5,123.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,9,1,6.5,58.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,17,6,6.5,110.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,19,3,6.5,123.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,10,1,6.5,65,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,7,1,6.5,45.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,17,3,6.5,110.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,15,6,6.5,97.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,14,3,6.5,91,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,11,1,6.5,71.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,15,3,6.5,97.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,18,3,6.5,117,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,6,3,6.5,39,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,13,5,6.5,84.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,7,6,6.5,45.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,16,3,6.5,104,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,13,3,6.5,84.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,7,3,6.5,45.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,14,5,6.5,91,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,4,1,6.5,26,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,9,6,6.5,58.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,15,5,6.5,97.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,3,6,6.5,19.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,12,5,6.5,78,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,10,6,6.5,65,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,9,3,6.5,58.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,16,5,6.5,104,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,3,1,6.5,19.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,8,6,6.5,52,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,11,6,6.5,71.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,10,3,6.5,65,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,17,5,6.5,110.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,5,6,6.5,32.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,8,3,6.5,52,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,11,3,6.5,71.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,9,5,6.5,58.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,6,5,6.5,39,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,2,1,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,3,3,6.5,19.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,12,3,6.5,78,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,4,6,6.5,26,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,7,5,6.5,45.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,4,3,6.5,26,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,2,5,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,11,5,6.5,71.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,4,1,1,6.5,6.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,2,3,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,5,5,3,6.5,32.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,3,5,6.5,19.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,3,1,3,6.5,6.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,3,2,3,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,8,5,6.5,52,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,1,6,6.5,6.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,10,5,6.5,65,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,5,5,6.5,32.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,2,2,1,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,1,2,6,6.5,13,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,6,4,5,6.5,26,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,2,3,1,6.5,19.5,0,C,0,C,C,1,1,23,Male
15,6,3-Exit cost,CG,2,2,4,1,6.5,26,0,C,0,C,C,1,1,23,Male
15,7,3-Exit cost,CG,2,1,19,4,6.5,123.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,9,4,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,2,1,2,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,21,4,6.5,136.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,12,4,6.5,78,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,14,4,6.5,91,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,8,4,6.5,52,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,6,4,6.5,39,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,13,4,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,17,4,6.5,110.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,5,4,6.5,32.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,1,5,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,7,4,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,14,4,6.5,91,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,18,4,6.5,117,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,20,5,6.5,130,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,6,4,6.5,39,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,6,4,6.5,39,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,12,4,6.5,78,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,15,4,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,1,4,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,7,4,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,7,4,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,13,4,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,20,4,6.5,130,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,11,4,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,8,4,6.5,52,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,17,5,6.5,110.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,14,5,6.5,91,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,18,4,6.5,117,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,5,5,6.5,32.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,2,4,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,6,5,6.5,39,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,3,4,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,19,4,6.5,123.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,4,4,6.5,26,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,13,5,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,7,5,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,4,4,6.5,26,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,1,4,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,5,4,6.5,32.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,12,4,6.5,78,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,11,4,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,3,4,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,9,4,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,18,5,6.5,117,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,13,4,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,4,4,6.5,26,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,3,5,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,10,4,6.5,65,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,19,5,6.5,123.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,14,4,6.5,91,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,5,4,6.5,32.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,2,4,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,15,4,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,15,4,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,2,5,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,3,4,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,3,1,1,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,16,4,6.5,104,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,16,4,6.5,104,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,1,4,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,2,3,2,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,4,10,4,6.5,65,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,4,5,6.5,26,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,17,4,6.5,110.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,2,2,2,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,2,4,2,6.5,26,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,11,5,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,9,4,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,6,2,4,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,11,4,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,15,5,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,12,5,6.5,78,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,10,4,6.5,65,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,9,5,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,3,2,1,6.5,13,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,16,5,6.5,104,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,1,8,4,6.5,52,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,10,5,6.5,65,0,C,0,C,C,1,1,21,Male
15,7,3-Exit cost,CG,2,5,8,5,6.5,52,0,C,0,C,C,1,1,21,Male
15,8,3-Exit cost,CG,2,4,8,5,6.5,52,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,1,3,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,19,1,2.5,39,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,2,1,5,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,12,3,6.5,78,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,15,5,6.5,97.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,20,3,6.5,130,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,21,3,6.5,136.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,9,5,6.5,58.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,14,5,6.5,91,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,18,1,2.5,36.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,4,6,5,6.5,39,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,7,5,6.5,45.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,14,3,6.5,91,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,1,3,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,13,5,6.5,84.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,6,3,6.5,39,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,6,1,2.5,6.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,5,20,3,6.5,130,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,5,5,6.5,32.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,16,1,2.5,31.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,6,13,3,6.5,84.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,7,1,2.5,9,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,4,12,5,6.5,78,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,19,3,6.5,123.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,11,3,6.5,71.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,8,3,6.5,52,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,17,3,6.5,110.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,15,1,2.5,29,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,6,18,3,6.5,117,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,11,5,6.5,71.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,2,5,6.5,13,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,18,3,6.5,117,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,6,3,6.5,39,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,7,3,6.5,45.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,4,3,6.5,26,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,17,1,2.5,34,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,5,13,3,6.5,84.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,7,3,6.5,45.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,4,1,5,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,5,3,6.5,32.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,12,1,2.5,21.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,5,14,3,6.5,91,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,3,1,2,9,0,nC,0,nC,nC,6,4,26,Male
15,8,3-Exit cost,CG,2,6,9,3,6.5,58.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,15,3,6.5,97.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,13,1,2.5,24,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,6,19,3,6.5,123.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,4,1,-7.5,1.5,4,nC,0,nC,E,8,5,26,Male
15,8,3-Exit cost,CG,2,6,10,3,6.5,65,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,16,3,6.5,104,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,14,1,2.5,26.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,4,4,5,6.5,26,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,5,1,2.5,4,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,2,4,5,6.5,26,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,15,3,6.5,97.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,11,3,6.5,71.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,5,3,6.5,32.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,3,1,3,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,10,1,2.5,16.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,4,3,5,6.5,19.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,12,3,6.5,78,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,2,3,5,6.5,19.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,8,1,2.5,11.5,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,4,10,5,6.5,65,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,17,3,6.5,110.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,2,3,6.5,13,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,6,3,3,6.5,19.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,9,1,2.5,14,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,6,16,3,6.5,104,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,2,2,5,6.5,13,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,3,3,6.5,19.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,3,2,3,6.5,13,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,11,1,2.5,19,4,E-,0,E-,E-,9,6,26,Male
15,8,3-Exit cost,CG,2,5,4,3,6.5,26,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,2,3,6.5,13,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,10,3,6.5,65,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,5,8,3,6.5,52,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,1,1,6.5,6.5,0,C,0,C,C,1,1,26,Male
15,8,3-Exit cost,CG,2,1,2,1,0.5,7,0,C,0,nC,C,2,2,26,Male
15,8,3-Exit cost,CG,2,5,9,3,6.5,58.5,0,C,0,C,C,1,1,26,Male
15,9,3-Exit cost,CG,2,1,18,2,6.5,117,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,12,2,6.5,78,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,13,2,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,13,5,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,14,5,6.5,91,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,18,1,6.5,117,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,17,2,6.5,110.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,15,2,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,16,2,6.5,104,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,19,2,6.5,123.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,14,2,6.5,91,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,12,5,6.5,78,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,7,5,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,14,1,6.5,91,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,19,1,6.5,123.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,10,5,6.5,65,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,11,5,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,8,5,6.5,52,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,15,1,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,21,1,6.5,136.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,6,5,6.5,39,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,13,1,6.5,84.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,15,5,6.5,97.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,10,2,6.5,65,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,11,2,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,11,1,6.5,71.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,8,1,6.5,52,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,2,1,2,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,5,5,6.5,32.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,6,1,6.5,39,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,12,1,6.5,78,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,2,5,6.5,13,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,16,1,6.5,104,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,7,2,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,7,1,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,9,5,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,20,1,6.5,130,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,17,1,6.5,110.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,4,5,6.5,26,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,1,5,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,5,1,5,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,1,6,2,6.5,39,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,9,1,6.5,58.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,3,1,5,6.5,6.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,5,7,5,6.5,45.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,5,8,5,6.5,52,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,4,3,5,6.5,19.5,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,6,10,1,6.5,65,0,C,0,C,C,1,1,21,Male
15,9,3-Exit cost,CG,2,3,2,5,6.5,13,0,C,0,C,C,1,1,21,Male
